nom,epoch,trial,battery,station,target,reward,state,action,x,y,done,fail,er
[0, 6, 52, 8.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 7, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 7, 2, 96.0, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 7, 3, 94.5, 75.10125240771652, 88.65265056855428, -1, 35, 0, 3, 0, 0, 0, 0]
[0, 7, 4, 93.0, 75.10125240771652, 88.65265056855428, -1, 35, 2, 3, 0, 0, 0, 0]
[0, 7, 5, 91.5, 75.10125240771652, 88.65265056855428, -1, 35, 2, 3, 0, 0, 0, 0]
[0, 7, 6, 90.0, 67.99347915460106, 87.07413887244226, -1, 35, 1, 4, 0, 0, 0, 0]
[0, 7, 7, 88.5, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 7, 8, 87.0, 54.39478332368086, 76.92584029869532, -1, 34, 1, 5, 1, 0, 0, 0]
[0, 7, 9, 85.5, 54.39478332368086, 76.92584029869532, -1, 34, 2, 5, 1, 0, 0, 0]
[0, 7, 10, 84.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 7, 11, 82.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 7, 12, 81.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 7, 13, 79.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 7, 14, 78.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 7, 15, 76.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 7, 16, 75.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 7, 17, 73.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 7, 18, 72.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 7, 19, 70.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 7, 20, 69.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 7, 21, 67.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 7, 22, 66.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 7, 23, 64.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 7, 24, 63.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 7, 25, 61.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 7, 26, 60.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 7, 27, 58.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 7, 28, 57.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 7, 29, 55.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 7, 30, 54.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 7, 31, 52.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 7, 32, 51.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 7, 33, 49.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 7, 34, 48.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 7, 35, 46.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 7, 36, 45.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 7, 37, 43.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 7, 38, 42.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 7, 39, 40.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 7, 40, 38.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 7, 41, 36.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 7, 42, 33.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 7, 43, 31.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 7, 44, 28.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 7, 45, 26.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 7, 46, 23.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 7, 47, 21.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 7, 48, 18.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 7, 49, 16.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 7, 50, 13.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 7, 51, 11.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 7, 52, 8.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 8, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 8, 2, 96.0, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 8, 3, 94.5, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 8, 4, 93.0, 75.10125240771652, 88.65265056855428, -1, 35, 1, 3, 0, 0, 0, 0]
[0, 8, 5, 91.5, 67.99347915460106, 87.07413887244226, -1, 35, 0, 4, 0, 0, 0, 0]
[0, 8, 6, 90.0, 61.57071406268307, 86.54157033603224, -1, 35, 1, 5, 0, 0, 0, 0]
[0, 8, 7, 88.5, 61.57071406268307, 86.54157033603224, -1, 34, 2, 5, 0, 0, 0, 0]
[0, 8, 8, 87.0, 54.39478332368086, 76.92584029869532, -1, 34, 0, 5, 1, 0, 0, 0]
[0, 8, 9, 85.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 8, 10, 84.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 8, 11, 82.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 8, 12, 81.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 8, 13, 79.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 8, 14, 78.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 8, 15, 76.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 8, 16, 75.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 8, 17, 73.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 8, 18, 72.0, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 8, 19, 70.5, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 8, 20, 69.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 8, 21, 67.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 8, 22, 66.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 8, 23, 64.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 8, 24, 63.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 8, 25, 61.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 8, 26, 60.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 8, 27, 58.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 8, 28, 57.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 8, 29, 55.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 8, 30, 54.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 8, 31, 52.5, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 8, 32, 51.0, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 8, 33, 49.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 8, 34, 48.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 8, 35, 46.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 8, 36, 45.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 8, 37, 43.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 8, 38, 42.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 8, 39, 40.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 8, 40, 38.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 8, 41, 36.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 8, 42, 33.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 8, 43, 31.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 8, 44, 28.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 8, 45, 26.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 8, 46, 23.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 8, 47, 21.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 8, 48, 18.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 8, 49, 16.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 8, 50, 13.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 8, 51, 11.0, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 8, 52, 8.5, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 9, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 1, 1, 0, 0, 0, 0]
[0, 9, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 2, 1, 0, 0, 0, 0]
[0, 9, 3, 94.5, 82.71763746124408, 91.22282484984174, -1, 35, 1, 2, 0, 0, 0, 0]
[0, 9, 4, 93.0, 75.10125240771652, 88.65265056855428, -1, 35, 1, 3, 0, 0, 0, 0]
[0, 9, 5, 91.5, 67.99347915460106, 87.07413887244226, -1, 35, 0, 4, 0, 0, 0, 0]
[0, 9, 6, 90.0, 61.57071406268307, 77.52449399906664, -1, 35, 0, 4, 1, 0, 0, 0]
[0, 9, 7, 88.5, 54.39478332368086, 76.92584029869532, -1, 34, 1, 5, 1, 0, 0, 0]
[0, 9, 8, 87.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 9, 9, 85.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 9, 10, 84.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 9, 11, 82.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 9, 12, 81.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 9, 13, 79.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 9, 14, 78.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 9, 15, 76.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 9, 16, 75.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 9, 17, 73.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 9, 18, 72.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 9, 19, 70.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 9, 20, 69.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 9, 21, 67.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 9, 22, 66.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 9, 23, 64.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 9, 24, 63.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 9, 25, 61.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 9, 26, 60.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 9, 27, 58.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 9, 28, 57.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 9, 29, 55.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 9, 30, 54.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 9, 31, 52.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 9, 32, 51.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 9, 33, 49.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 9, 34, 48.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 9, 35, 46.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 9, 36, 45.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 9, 37, 43.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 9, 38, 42.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 9, 39, 40.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 9, 40, 38.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 9, 41, 36.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 9, 42, 33.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 9, 43, 31.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 9, 44, 28.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 9, 45, 26.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 9, 46, 23.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 9, 47, 21.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 9, 48, 18.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 9, 49, 16.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 9, 50, 13.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 9, 51, 11.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 9, 52, 8.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 10, 1, 97.5, 99, 99, -1, 35, 2, 5, 2, 0, 0, 0]
[0, 10, 2, 96.0, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 10, 3, 94.5, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 10, 4, 93.0, 82.71763746124408, 91.22282484984174, -1, 35, 2, 2, 0, 0, 0, 0]
[0, 10, 5, 91.5, 75.10125240771652, 88.65265056855428, -1, 35, 1, 3, 0, 0, 0, 0]
[0, 10, 6, 90.0, 67.99347915460106, 87.07413887244226, -1, 35, 0, 4, 0, 0, 0, 0]
[0, 10, 7, 88.5, 61.57071406268307, 77.52449399906664, -1, 35, 0, 4, 1, 0, 0, 0]
[0, 10, 8, 87.0, 61.57071406268307, 77.52449399906664, -1, 34, 2, 4, 1, 0, 0, 0]
[0, 10, 9, 85.5, 54.39478332368086, 76.92584029869532, -1, 34, 1, 5, 1, 0, 0, 0]
[0, 10, 10, 84.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 10, 11, 82.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 10, 12, 81.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 10, 13, 79.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 10, 14, 78.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 10, 15, 76.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 10, 16, 75.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 10, 17, 73.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 10, 18, 72.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 10, 19, 70.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 10, 20, 69.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 10, 21, 67.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 10, 22, 66.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 10, 23, 64.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 10, 24, 63.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 10, 25, 61.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 10, 26, 60.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 10, 27, 58.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 10, 28, 57.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 10, 29, 55.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 10, 30, 54.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 10, 31, 52.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 10, 32, 51.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 10, 33, 49.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 10, 34, 48.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 10, 35, 46.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 10, 36, 45.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 10, 37, 43.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 10, 38, 42.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 10, 39, 40.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 10, 40, 38.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 10, 41, 36.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 10, 42, 33.5, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 10, 43, 31.0, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 10, 44, 28.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 10, 45, 26.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 10, 46, 23.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 10, 47, 21.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 10, 48, 18.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 10, 49, 16.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 10, 50, 13.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 10, 51, 11.0, 40.796087492760634, 67.99347915460106, -1, 7, 1, 6, 2, 0, 0, 0]
[0, 10, 52, 8.5, 48.07865018668458, 67.3101102613584, -1, 7, 1, 5, 2, 0, 0, 0]
[0, 11, 1, 97.5, 90.7146157431864, 94.70395779819081, -1, 35, 0, 1, 0, 0, 0, 0]
[0, 11, 2, 96.0, 82.71763746124408, 91.22282484984174, -1, 35, 0, 2, 0, 0, 0, 0]
[0, 11, 3, 94.5, 75.10125240771652, 88.65265056855428, -1, 35, 0, 3, 0, 0, 0, 0]
[0, 11, 4, 93.0, 75.10125240771652, 88.65265056855428, -1, 35, 2, 3, 0, 0, 0, 0]
[0, 11, 5, 91.5, 67.99347915460106, 87.07413887244226, -1, 35, 0, 4, 0, 0, 0, 0]
[0, 11, 6, 90.0, 61.57071406268307, 86.54157033603224, -1, 35, 0, 5, 0, 0, 0, 0]
[0, 11, 7, 88.5, 54.39478332368086, 76.92584029869532, -1, 34, 0, 5, 1, 0, 0, 0]
[0, 11, 8, 87.0, 54.39478332368086, 76.92584029869532, -1, 34, 2, 5, 1, 0, 0, 0]
[0, 11, 9, 85.5, 54.39478332368086, 76.92584029869532, -1, 34, 2, 5, 1, 0, 0, 0]
[0, 11, 10, 84.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 11, 11, 82.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 11, 12, 81.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 11, 13, 79.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 11, 14, 78.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 11, 15, 76.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 11, 16, 75.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 11, 17, 73.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 11, 18, 72.0, 48.07865018668458, 67.3101102613584, -1, 34, 1, 5, 2, 0, 0, 0]
[0, 11, 19, 70.5, 40.796087492760634, 67.99347915460106, -1, 34, 1, 6, 2, 0, 0, 0]
[0, 11, 20, 69.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 11, 21, 67.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 11, 22, 66.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 11, 23, 64.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 11, 24, 63.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 11, 25, 61.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 11, 26, 60.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 11, 27, 58.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 11, 28, 57.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 11, 29, 55.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 11, 30, 54.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 11, 31, 52.5, 40.796087492760634, 67.99347915460106, -1, 25, 1, 6, 2, 0, 0, 0]
[0, 11, 32, 51.0, 48.07865018668458, 67.3101102613584, -1, 25, 1, 5, 2, 0, 0, 0]
[0, 11, 33, 49.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 11, 34, 48.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
[0, 11, 35, 46.5, 40.796087492760634, 67.99347915460106, -1, 16, 1, 6, 2, 0, 0, 0]
[0, 11, 36, 45.0, 48.07865018668458, 67.3101102613584, -1, 16, 1, 5, 2, 0, 0, 0]
